symbol,symbol_era_id,resolution_status,resolution_disposition,evidence_tier,research_route,instrument_type,historical_issuer_name,event_type,event_date,successor,primary_source_url,secondary_source_url,source_note,resolver
EQFN,EQFN#007,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EQWS,EQWS#008,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
ERGF,ERGF#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
ERGF,ERGF#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
ERYY,ERYY#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
ERYY,ERYY#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
ESEAV,ESEAV#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20180530,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=4, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
ESGF,ESGF#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
ESGN,ESGN#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
ESGW,ESGW#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
ESGW,ESGW#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EUFS,EUFS#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EUFS,EUFS#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EUFX,EUFX#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EUFX,EUFX#005,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EUXL,EUXL#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EUXL,EUXL#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EVGBC,EVGBC#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EVGBC,EVGBC#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EVIX,EVIX#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EVIX,EVIX#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EVLMC,EVLMC#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EVLMC,EVLMC#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EVSTC,EVSTC#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EVSTC,EVSTC#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
EXT,EXT#007,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FANZ,FANZ#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FANZ,FANZ#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FAUS,FAUS#006,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FAZZ,FAZZ#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FAZZ,FAZZ#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FBGX,FBGX#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FBGX,FBGX#005,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FFHG,FFHG#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FGDY,FGDY#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20180322,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FHK,FHK#008,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FIBR,FIBR#005,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FIBR,FIBR#006,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FIEF,FIEF#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20180322,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FIEG,FIEG#008,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FITS,FITS#006,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FITS,FITS#007,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FKO,FKO#007,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FLAI,FLAI#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20240214,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FLAI,FLAI#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20240916,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=2, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FLAT,FLAT#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FLAT,FLAT#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FLIO,FLIO#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FLIO,FLIO#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FLLV,FLLV#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FLLV,FLLV#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FLQG,FLQG#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FLQG,FLQG#005,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FLQH,FLQH#005,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FLQH,FLQH#006,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FMCI,FMCI#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FMCI,FMCI#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FMCIR,FMCIR#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FMDG,FMDG#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FMDG,FMDG#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FNCF,FNCF#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FOANC,FOANC#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FOANC,FOANC#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FOIL,FOIL#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FOIL,FOIL#002,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FONE,FONE#007,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FRF,FRF#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20210428,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FSCE,FSCE#007,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FSCFL,FSCFL#007,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FSPR,FSPR#001,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20220120,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FTEO,FTEO#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FTEO,FTEO#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FTLB,FTLB#004,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FTLB,FTLB#005,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170925,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=3, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
FTXD,FTXD#003,terminal_disposition,low_materiality_market_data_artifact,local_market_data_workflow,operating_company_sec_event,probable_operating_company,,low_materiality_market_data_artifact,20170826,,local:dead-ticker-resolution-workplan,,"Low-materiality terminal disposition candidate: trade_rows=0, observed_days=1, no current SEC/IEX match, threshold trade_rows<=99 and observed_days<=5.",dead_ticker_resolution_workplan_v1
